mcc,mnc,lac,cell_id,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring
272,1,35,14054,,3,-107,,54.99531755,-7.32134458,8.58,6.63,321,74.71,2019-03-18T13:29:57.651Z,GSM,TRUE
272,1,35,14053,,7,-99,,54.99622998,-7.32104618,12.86,6.06,38.1,88.48,2019-03-18T13:30:30.657Z,GSM,FALSE
272,1,35,14001,,6,-101,,54.99622998,-7.32104618,12.86,6.06,38.1,88.48,2019-03-18T13:30:30.657Z,GSM,TRUE
234,20,153,14374736,120,23,-67,,54.99681348,-7.31989455,7.5,6.54,40.2,64.14,2019-03-18T13:30:51.821Z,UMTS,FALSE
234,20,153,14374736,120,23,-67,,54.9972672,-7.31951019,8.58,4.82,47,65.32,2019-03-18T13:30:54.675Z,UMTS,FALSE
234,20,153,14374736,120,15,-83,,54.99771422,-7.31862065,4.29,4.21,58,63.33,2019-03-18T13:31:08.640Z,UMTS,FALSE
234,20,153,14374735,247,16,-81,,54.99782963,-7.31850486,5.36,1.9,2.1,69.71,2019-03-18T13:31:21.814Z,UMTS,FALSE
234,20,153,14374736,120,19,-75,,54.99782963,-7.31850486,5.36,1.9,2.1,69.71,2019-03-18T13:31:31.823Z,UMTS,FALSE
234,20,3462,2103808,321,49,-91,2,54.99782963,-7.31850486,5.36,1.9,2.1,69.71,2019-03-18T13:31:43.918Z,LTE,FALSE
234,20,3462,2103809,43,67,-73,1,54.99782963,-7.31850486,5.36,1.9,2.1,69.71,2019-03-18T13:32:02.064Z,LTE,FALSE
234,20,3462,2103809,43,67,-73,1,54.99936548,-7.31984278,18.22,4.6,341.6,60.45,2019-03-18T13:32:04.670Z,LTE,FALSE
234,20,3462,2103808,321,45,-95,3,54.99936548,-7.31984278,18.22,4.6,341.6,60.45,2019-03-18T13:32:12.079Z,LTE,FALSE
234,20,3462,2103808,321,45,-95,3,54.99997085,-7.32035677,9.65,8.94,343.3,54.85,2019-03-18T13:32:14.666Z,LTE,FALSE
234,20,3462,2103808,321,37,-103,4,55.00089244,-7.32078249,6.43,10.93,343.8,63.2,2019-03-18T13:32:24.658Z,LTE,FALSE
234,20,3462,2103808,321,36,-104,5,55.00174399,-7.32105969,4.29,10.32,353,64.47,2019-03-18T13:32:33.652Z,LTE,FALSE
234,20,3462,2103808,321,36,-104,5,55.00222505,-7.32115509,6.43,10.97,358.3,65.04,2019-03-18T13:32:38.667Z,LTE,FALSE
234,30,1188,14368256,501,7,-99,,55.00317907,-7.32119001,4.29,9.96,343.6,59.63,2019-03-18T13:32:52.098Z,UMTS,FALSE
234,30,11881,6745600,337,35,-105,6,55.0034343,-7.32165957,4.29,8.27,294.3,57.71,2019-03-18T13:33:02.061Z,LTE,FALSE
234,30,11882,4023297,371,40,-100,2,55.0034343,-7.32165957,4.29,8.27,294.3,57.71,2019-03-18T13:33:15.024Z,LTE,FALSE
234,30,11882,4023296,370,42,-98,1,55.0034343,-7.32165957,4.29,8.27,294.3,57.71,2019-03-18T13:34:03.337Z,LTE,FALSE
234,30,11882,6737920,372,48,-92,,55.0034343,-7.32165957,4.29,8.27,294.3,57.71,2019-03-18T13:34:56.985Z,LTE,FALSE
234,30,11882,8032001,170,33,-107,,55.0034343,-7.32165957,4.29,8.27,294.3,57.71,2019-03-18T13:37:18.235Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,25,55.0034343,-7.32165957,4.29,8.27,294.3,57.71,2019-03-18T13:41:14.306Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,25,55.038377,-7.27777798,5.36,20.44,28.9,89.56,2019-03-18T13:41:16.632Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,25,55.03947444,-7.27734302,3.22,19.96,6.8,92.16,2019-03-18T13:41:22.632Z,LTE,FALSE
234,30,11882,4021504,260,48,-92,26,55.04003695,-7.27725266,3.22,20.64,5.8,94.89,2019-03-18T13:41:25.647Z,LTE,FALSE
234,30,11882,4021504,260,48,-92,26,55.04056556,-7.27707286,3.22,19.78,14.3,96.15,2019-03-18T13:41:28.655Z,LTE,FALSE
234,30,11882,4021504,260,48,-92,26,55.04106613,-7.27671635,3.22,19.89,25.4,96.93,2019-03-18T13:41:31.656Z,LTE,FALSE
234,30,11882,4039424,173,32,-108,63,55.04106613,-7.27671635,3.22,19.89,25.4,96.93,2019-03-18T13:41:34.303Z,LTE,FALSE
234,30,11882,4039424,173,32,-108,63,55.04152694,-7.2762844,3.22,18.74,30.3,98.27,2019-03-18T13:41:34.638Z,LTE,FALSE
234,30,11882,4039424,173,32,-108,63,55.04192078,-7.27585478,3.22,17.01,31.2,100.68,2019-03-18T13:41:37.641Z,LTE,FALSE
234,30,11882,4039424,173,32,-108,63,55.04257528,-7.27530981,3.22,16.36,20.8,98.32,2019-03-18T13:41:42.640Z,LTE,FALSE
234,30,11882,4021504,260,38,-102,27,55.04257528,-7.27530981,3.22,16.36,20.8,98.32,2019-03-18T13:41:44.306Z,LTE,FALSE
234,30,11882,4021504,260,38,-102,27,55.04303382,-7.2750219,3.22,18.1,19.3,99.93,2019-03-18T13:41:45.656Z,LTE,FALSE
234,30,11882,4021504,260,38,-102,27,55.04348552,-7.27471486,3.22,18.18,21.8,98,2019-03-18T13:41:48.641Z,LTE,FALSE
234,30,11882,4021504,260,38,-102,27,55.04394088,-7.27446567,3.22,17.55,18.9,97.03,2019-03-18T13:41:51.648Z,LTE,FALSE
234,30,11882,4021504,260,24,-116,29,55.04437426,-7.27430311,3.22,16.99,8.3,95.06,2019-03-18T13:41:54.649Z,LTE,FALSE
234,30,11882,4021504,260,24,-116,29,55.04481576,-7.27431135,3.22,16.48,352.4,96.71,2019-03-18T13:41:57.649Z,LTE,FALSE
234,30,11882,4021504,260,24,-116,29,55.04523615,-7.27434624,3.22,15.37,358.5,98.83,2019-03-18T13:42:00.653Z,LTE,FALSE
234,30,11882,8010242,388,26,-114,136,55.04523615,-7.27434624,3.22,15.37,358.5,98.83,2019-03-18T13:43:01.415Z,LTE,FALSE
234,30,11881,7534336,340,21,-119,60,55.04523615,-7.27434624,3.22,15.37,358.5,98.83,2019-03-18T13:43:11.414Z,LTE,FALSE
234,30,11881,6677761,214,14,-126,58,55.04523615,-7.27434624,3.22,15.37,358.5,98.83,2019-03-18T13:43:24.586Z,LTE,FALSE
234,30,11881,7534338,339,29,-111,63,55.04523615,-7.27434624,3.22,15.37,358.5,98.83,2019-03-18T13:43:48.585Z,LTE,FALSE
234,30,1188,14384169,147,3,-107,,55.04523615,-7.27434624,3.22,15.37,358.5,98.83,2019-03-18T13:45:27.590Z,UMTS,FALSE
234,30,11882,4021504,260,22,-118,47,55.06820884,-7.26514076,15.01,0.99,197.1,139.68,2019-03-18T13:45:45.655Z,LTE,FALSE
234,30,2199,17707,,6,-101,,55.06791037,-7.26545335,12.86,0,0,60.88,2019-03-18T13:48:34.829Z,GSM,FALSE
234,30,2199,12070,,5,-103,,55.06791037,-7.26545335,12.86,0,0,60.88,2019-03-18T13:48:34.829Z,GSM,TRUE
234,30,1188,14384169,147,1,-111,,55.06791037,-7.26545335,12.86,0,0,60.88,2019-03-18T13:48:45.903Z,UMTS,FALSE
234,30,11882,4021504,260,23,-117,47,55.06791434,-7.26544218,18.22,0,0,60.29,2019-03-18T13:49:07.289Z,LTE,FALSE
234,30,11882,6746113,288,62,-78,,54.997133,-7.31948487,12.86,1.26,62,57.07,2019-03-19T19:18:50.490Z,LTE,FALSE
234,30,11882,6746113,288,53,-87,,54.99679363,-7.31876012,7.5,0.58,148.8,73.52,2019-03-19T19:19:49.390Z,LTE,FALSE
234,30,11882,6746113,288,39,-101,,54.99697115,-7.31810587,35.38,0,0,72.84,2019-03-19T19:25:06.399Z,LTE,FALSE
234,30,11882,6746112,289,58,-82,,54.99705201,-7.31819871,16.08,0,0,78.15,2019-03-19T19:40:53.627Z,LTE,FALSE
234,30,11882,4023296,370,37,-103,,54.99705201,-7.31819871,16.08,0,0,78.15,2019-03-19T19:44:12.261Z,LTE,FALSE
234,30,11882,8032001,170,41,-99,6,54.99705201,-7.31819871,16.08,0,0,78.15,2019-03-19T19:47:22.019Z,LTE,FALSE
234,30,11882,6737920,372,29,-111,,54.99705201,-7.31819871,16.08,0,0,78.15,2019-03-19T19:49:44.094Z,LTE,FALSE
234,30,11882,6737920,372,29,-111,,55.02917431,-7.29728458,16.08,0,0,128.57,2019-03-19T19:49:46.406Z,LTE,FALSE
234,30,11882,6737920,372,30,-110,20,55.03021469,-7.29639238,4.29,13.81,39.2,120.19,2019-03-19T19:49:59.365Z,LTE,FALSE
234,30,11882,6737920,372,37,-103,21,55.03097681,-7.29469335,7.5,15.47,53.1,127.61,2019-03-19T19:50:08.366Z,LTE,FALSE
234,30,11881,7534338,339,32,-108,59,55.03108458,-7.29450207,7.5,15.79,53.7,132.34,2019-03-19T19:51:25.141Z,LTE,FALSE
234,30,11882,6910720,419,34,-106,89,55.03108458,-7.29450207,7.5,15.79,53.7,132.34,2019-03-19T19:52:27.304Z,LTE,FALSE
234,30,11881,7534338,339,39,-101,,55.05153483,-7.26673388,20.37,8.34,124.2,58.75,2019-03-19T19:54:37.380Z,LTE,FALSE
234,30,11881,7534338,339,27,-113,58,55.05112511,-7.26565044,5.36,5.88,125.3,55.46,2019-03-19T19:54:48.372Z,LTE,FALSE
234,30,11881,7534338,339,15,-125,57,55.05053027,-7.26452594,9.65,5.62,132.3,54.1,2019-03-19T19:55:01.389Z,LTE,FALSE
234,30,11882,6910720,419,13,-127,96,55.05045429,-7.2643365,6.43,5.11,128.5,56.42,2019-03-19T19:55:13.567Z,LTE,FALSE
234,30,11882,6910720,419,13,-127,96,55.04960101,-7.26310303,10.72,11.61,128.5,61.28,2019-03-19T19:55:15.373Z,LTE,FALSE
234,30,11880,6910732,357,22,-118,,55.04949298,-7.26274228,11.79,8.96,128.4,64.62,2019-03-19T19:55:23.582Z,LTE,FALSE
234,30,11880,6910732,357,22,-118,,55.04923857,-7.26211504,7.5,8.34,138.4,67.42,2019-03-19T19:55:25.376Z,LTE,FALSE
234,30,11881,7534338,339,34,-106,,55.04915773,-7.26203407,6.43,5.63,144.3,64.21,2019-03-19T19:56:03.291Z,LTE,FALSE
234,30,11881,7534338,339,34,-106,,55.04622716,-7.26955777,9.65,12.56,261.2,96.03,2019-03-19T19:56:38.363Z,LTE,FALSE
234,30,11881,7534338,339,36,-104,,55.04588577,-7.27065148,7.5,10.66,243.4,82.71,2019-03-19T19:56:45.375Z,LTE,FALSE
234,30,11881,7534338,339,36,-104,,55.04555368,-7.27181889,7.5,11.92,249.9,79.39,2019-03-19T19:56:52.339Z,LTE,FALSE
234,30,11881,7534338,339,21,-119,58,55.04537829,-7.27293395,5.36,5.21,254.2,77.02,2019-03-19T19:57:00.357Z,LTE,FALSE
234,30,11881,7534338,339,29,-111,,55.05311811,-7.27067681,20.37,13.69,354.3,64.59,2019-03-19T20:00:00.354Z,LTE,FALSE
234,30,11881,7534338,339,29,-111,,55.05356801,-7.27066406,7.5,15.58,356.8,76.09,2019-03-19T20:00:03.386Z,LTE,FALSE
234,30,11881,7534338,339,36,-104,60,55.0545897,-7.27035599,8.58,16.48,19.1,76.43,2019-03-19T20:00:10.345Z,LTE,FALSE
234,30,11881,7534338,339,36,-104,60,55.05516519,-7.27002533,8.58,17.33,19.3,71.91,2019-03-19T20:00:14.355Z,LTE,FALSE
234,30,11881,7534338,339,32,-108,60,55.05595863,-7.26960835,4.29,18.35,11.1,74.45,2019-03-19T20:00:19.337Z,LTE,FALSE
234,30,11881,7534338,339,32,-108,60,55.05643632,-7.26945463,4.29,18.31,6.4,73.77,2019-03-19T20:00:22.341Z,LTE,FALSE
234,30,11881,7534338,339,32,-108,60,55.05692731,-7.26943336,4.29,17.83,359.8,72.4,2019-03-19T20:00:25.347Z,LTE,FALSE
234,30,11881,7534338,339,35,-105,61,55.05740601,-7.26949031,4.29,17.64,354.6,70.38,2019-03-19T20:00:28.343Z,LTE,FALSE
234,30,11881,7534338,339,35,-105,61,55.05785983,-7.26965335,5.36,17.32,347.3,66.06,2019-03-19T20:00:31.347Z,LTE,FALSE
234,30,11881,7534338,339,35,-105,61,55.05830839,-7.26985347,5.36,17.43,343.1,65.51,2019-03-19T20:00:34.349Z,LTE,FALSE
234,30,11881,7534338,339,35,-105,61,55.05876943,-7.27008274,4.29,17.66,342.5,66.05,2019-03-19T20:00:37.340Z,LTE,FALSE
234,30,11882,8010242,388,28,-112,136,55.05876943,-7.27008274,4.29,17.66,342.5,66.05,2019-03-19T20:00:37.414Z,LTE,FALSE
234,30,11882,8010242,388,28,-112,136,55.0592285,-7.27034867,5.36,17.51,341.8,67.92,2019-03-19T20:00:40.349Z,LTE,FALSE
234,30,11882,8010242,388,28,-112,136,55.05967161,-7.27062305,5.36,17.62,342.5,67.9,2019-03-19T20:00:43.365Z,LTE,FALSE
234,30,11882,8010242,388,28,-112,136,55.06011673,-7.27086788,6.43,17.68,341.4,67.31,2019-03-19T20:00:46.364Z,LTE,FALSE
234,30,11881,7534336,340,25,-115,63,55.06042231,-7.27103558,7.5,17.85,342.5,65.85,2019-03-19T20:00:57.413Z,LTE,FALSE
234,30,11881,7534336,340,25,-115,63,55.06203925,-7.27146638,7.5,15.82,11.8,62.41,2019-03-19T20:00:59.411Z,LTE,FALSE
234,30,11881,7534336,340,25,-115,63,55.063047,-7.27080477,6.43,16.31,24.3,61.21,2019-03-19T20:01:06.336Z,LTE,FALSE
234,30,11881,7534336,340,31,-109,64,55.06355077,-7.27028035,6.43,14.58,32.6,62.54,2019-03-19T20:01:10.333Z,LTE,FALSE
234,30,11882,6910720,419,22,-118,110,55.06355077,-7.27028035,6.43,14.58,32.6,62.54,2019-03-19T20:02:21.212Z,LTE,FALSE
234,30,11882,6910720,419,22,-118,110,55.07114694,-7.26780722,8.58,1,278.6,63.12,2019-03-19T20:02:30.384Z,LTE,FALSE
234,30,11881,7534336,340,27,-113,,55.07114694,-7.26780722,8.58,1,278.6,63.12,2019-03-19T20:02:49.694Z,LTE,FALSE
234,30,11882,4039424,173,22,-118,85,55.07144922,-7.26760567,4.29,0.83,240.6,63.69,2019-03-19T20:03:23.040Z,LTE,FALSE
234,30,11881,7534336,340,32,-108,66,55.0713782,-7.26772518,3.22,1.35,203.9,69.16,2019-03-19T20:03:33.056Z,LTE,FALSE
234,30,11882,6910720,419,28,-112,110,55.07128905,-7.26797958,3.22,1.16,327.5,71.95,2019-03-19T20:03:53.065Z,LTE,FALSE
234,30,11881,7534336,340,31,-109,66,55.07147479,-7.26792991,3.22,0.59,27.8,72.89,2019-03-19T20:04:13.062Z,LTE,FALSE
234,30,11882,4039424,173,32,-108,85,55.07142146,-7.2679614,3.22,1.18,196.2,75.09,2019-03-19T20:04:23.050Z,LTE,FALSE
234,30,11881,7534336,340,31,-109,66,55.07131157,-7.2680059,3.22,1.29,174.5,76.18,2019-03-19T20:04:33.068Z,LTE,FALSE
234,30,11882,4039424,173,30,-110,85,55.07128044,-7.26815735,3.22,1.76,288,74.69,2019-03-19T20:04:43.075Z,LTE,FALSE
234,30,11882,6910720,419,34,-106,111,55.07128044,-7.26815735,3.22,1.76,288,74.69,2019-03-19T20:04:59.208Z,LTE,FALSE
234,30,11882,6910720,419,35,-105,110,55.07083613,-7.26853686,3.22,1.68,191.2,73.71,2019-03-19T20:05:19.371Z,LTE,FALSE
234,30,11881,7534336,340,27,-113,66,55.07057115,-7.26828175,5.36,1.34,183,65.86,2019-03-19T20:05:42.922Z,LTE,FALSE
234,30,11882,6910720,419,26,-114,111,55.07042469,-7.26841473,3.22,1.38,192.3,71.64,2019-03-19T20:06:02.940Z,LTE,FALSE
234,30,11881,7534336,340,21,-119,,55.07042469,-7.26841473,3.22,1.38,192.3,71.64,2019-03-19T20:07:56.390Z,LTE,FALSE
234,30,1188,14384319,238,0,-113,,55.07042469,-7.26841473,3.22,1.38,192.3,71.64,2019-03-19T20:09:10.667Z,UMTS,FALSE
272,3,30114,727987,433,16,-81,,55.0654646,-7.26613665,8.58,0.93,23.5,52.95,2019-03-20T17:13:27.398Z,UMTS,FALSE
272,3,30114,727987,433,15,-83,,55.06556528,-7.26143197,4.29,1.35,295.2,73.19,2019-03-20T17:20:55.003Z,UMTS,FALSE
272,3,30114,727987,433,19,-75,,55.06715516,-7.26905535,26.8,1.27,158.1,88.85,2019-03-20T17:37:16.399Z,UMTS,FALSE
272,3,30114,727987,433,15,-83,,55.06874044,-7.26808535,18.22,1.46,65.8,50.92,2019-03-20T17:42:35.386Z,UMTS,FALSE
272,3,30114,727987,433,16,-81,,55.06866215,-7.26681367,9.65,1.02,83.2,50.19,2019-03-20T17:43:39.350Z,UMTS,FALSE
272,3,30114,727987,433,12,-89,,55.0647955,-7.27003186,6.43,0,0,68.23,2019-03-21T12:39:47.113Z,UMTS,FALSE
272,3,30114,727987,433,9,-95,,55.06440572,-7.26944394,6.43,0.72,104.1,62.33,2019-03-21T12:40:19.069Z,UMTS,FALSE
272,3,30114,727987,433,11,-91,,55.06573488,-7.26456566,3.22,1.96,287.7,84.27,2019-03-21T12:45:31.376Z,UMTS,FALSE
272,3,30114,727987,433,10,-93,,55.06539524,-7.26083872,9.65,0.43,356,86.35,2019-03-21T12:53:30.382Z,UMTS,FALSE
272,3,30114,727987,433,15,-83,,55.06531361,-7.26011897,16.08,0,0,110.52,2019-03-21T12:55:02.063Z,UMTS,FALSE
272,3,30114,727987,433,9,-95,,55.06361309,-7.25841432,6.43,1.11,133.3,62.78,2019-03-21T12:57:33.083Z,UMTS,FALSE
272,3,40114,80616451,268,34,-106,155,55.0634605,-7.2582195,3.22,0.62,139.6,77.72,2019-03-21T12:58:39.059Z,LTE,FALSE
272,3,1027,40975,,9,-95,,55.0634605,-7.2582195,3.22,0.62,139.6,77.72,2019-03-21T12:59:07.577Z,GSM,FALSE
234,30,1188,14384169,147,0,-113,,55.0634605,-7.2582195,3.22,0.62,139.6,77.72,2019-03-21T12:59:37.233Z,UMTS,FALSE
234,30,11882,4039424,173,25,-115,80,55.0634605,-7.2582195,3.22,0.62,139.6,77.72,2019-03-21T12:59:59.006Z,LTE,FALSE
234,30,11882,4021504,260,24,-116,,55.0634605,-7.2582195,3.22,0.62,139.6,77.72,2019-03-21T13:00:42.594Z,LTE,FALSE
234,30,11882,4021504,260,24,-116,,55.0613314,-7.25680818,10.72,0.44,59.3,55.42,2019-03-21T13:01:26.597Z,LTE,FALSE
234,30,11882,4021504,260,33,-107,,55.06077561,-7.2562773,16.08,1.68,153.4,65.74,2019-03-21T13:02:25.569Z,LTE,FALSE
234,30,11882,4021504,260,31,-109,,55.06006332,-7.25556842,19.3,0.36,188.8,55.02,2019-03-21T13:04:05.636Z,LTE,FALSE
234,30,11882,4021504,260,34,-106,,55.05923315,-7.25582727,6.43,1.06,280.5,66.97,2019-03-21T13:05:35.563Z,LTE,FALSE
234,15,997,61142427,385,11,-91,,55.05923315,-7.25582727,6.43,1.06,280.5,66.97,2019-03-21T13:05:43.143Z,UMTS,FALSE
234,15,34768,130077982,101,61,-79,4,55.05891635,-7.25593272,8.58,0.96,201,58.34,2019-03-21T13:06:14.397Z,LTE,FALSE
234,15,34768,130077982,101,57,-83,,55.05840504,-7.25191389,8.58,1.16,123.5,52.62,2019-03-21T13:10:15.010Z,LTE,FALSE
234,15,34768,130077982,101,61,-79,,55.05796181,-7.24901415,9.65,0.29,83.3,53.08,2019-03-21T13:13:10.011Z,LTE,FALSE
234,15,41088,131377428,55,36,-104,,55.05812977,-7.24866133,3.22,0,0,60.35,2019-03-21T13:16:04.642Z,LTE,FALSE
234,15,34768,129501214,409,41,-99,,55.05812977,-7.24866133,3.22,0,0,60.35,2019-03-21T13:18:03.987Z,LTE,FALSE
234,15,34768,129501214,409,41,-99,,55.06145963,-7.24816173,3.22,1.19,9.2,67.61,2019-03-21T13:19:47.877Z,LTE,FALSE
234,15,34768,130077982,101,46,-94,,55.06145963,-7.24816173,3.22,1.19,9.2,67.61,2019-03-21T13:19:49.351Z,LTE,FALSE
234,15,34768,129500682,223,39,-101,27,55.06147089,-7.24812793,3.22,0.76,156.5,71.24,2019-03-21T13:20:19.348Z,LTE,FALSE
234,15,34768,129501214,409,46,-94,,55.06139801,-7.2480683,3.22,1.32,162.7,66.41,2019-03-21T13:20:29.506Z,LTE,FALSE
234,15,34768,129501214,409,47,-93,,55.06098608,-7.24788673,4.29,1.15,171.3,70.14,2019-03-21T13:21:01.595Z,LTE,FALSE
234,15,34768,129501214,409,44,-96,,55.05797125,-7.24893621,3.22,0.88,276,60.14,2019-03-21T13:25:36.569Z,LTE,FALSE
234,15,34768,130077982,101,62,-78,,55.05797125,-7.24893621,3.22,0.88,276,60.14,2019-03-21T13:25:37.324Z,LTE,FALSE
234,15,34768,130077962,99,59,-81,,55.05795774,-7.24913586,4.29,1.36,249.4,63.94,2019-03-21T13:25:57.364Z,LTE,FALSE
234,15,34768,130077962,99,48,-92,,55.05810905,-7.24993765,5.36,0.39,323.6,69.88,2019-03-21T13:26:46.558Z,LTE,FALSE
234,15,34768,130077982,101,63,-77,,55.0582019,-7.25060876,3.22,0.92,290.6,63.1,2019-03-21T13:28:23.998Z,LTE,FALSE
234,15,34768,130077982,101,63,-77,,55.0583387,-7.25148297,3.22,1.19,290.1,68.42,2019-03-21T13:28:25.558Z,LTE,FALSE
234,15,34768,130077982,101,59,-81,,55.05881935,-7.25537216,3.22,0.23,169.6,73.91,2019-03-21T13:32:05.580Z,LTE,FALSE
234,15,34768,130077982,101,60,-80,,55.05869439,-7.2561254,3.22,0.93,230.9,65.98,2019-03-21T13:32:43.572Z,LTE,FALSE
234,15,34768,130077982,101,71,-69,,55.05830662,-7.25639543,3.22,1.22,207.5,63.31,2019-03-21T13:33:23.571Z,LTE,FALSE
234,15,34768,130077982,101,66,-74,,55.0579052,-7.25680475,3.22,0.51,205.1,61.4,2019-03-21T13:34:08.551Z,LTE,FALSE
234,15,34768,130077982,101,65,-75,,55.0570096,-7.2574475,4.29,1.16,177.4,52.07,2019-03-21T13:35:45.545Z,LTE,FALSE
234,15,34768,130077982,101,74,-66,,55.05573619,-7.25856991,12.86,0,0,86.15,2019-03-21T13:37:40.586Z,LTE,FALSE
234,15,34768,130077982,101,76,-64,,55.05454477,-7.25937763,3.22,1.48,201.9,59.84,2019-03-21T13:39:41.583Z,LTE,FALSE
234,15,34768,130077982,101,72,-68,,55.05410333,-7.25966863,3.22,1.28,204.1,62.3,2019-03-21T13:40:21.587Z,LTE,FALSE
234,15,34768,130077982,101,69,-71,,55.05366629,-7.25993909,3.22,1.32,194.3,61.86,2019-03-21T13:41:01.547Z,LTE,FALSE
234,15,34768,130077972,100,70,-70,,55.05331798,-7.26012054,3.22,1.33,194,61.97,2019-03-21T13:41:39.981Z,LTE,FALSE
234,15,34768,130077972,100,65,-75,,55.05288266,-7.26036389,3.22,1.2,193.1,63.42,2019-03-21T13:42:11.545Z,LTE,FALSE
234,15,34768,130077972,100,64,-76,,55.05168731,-7.26100265,3.22,1.11,184.7,55.74,2019-03-21T13:43:57.594Z,LTE,FALSE
234,15,34768,130077972,100,40,-100,,55.04904972,-7.2619861,6.43,1.96,219.5,43.35,2019-03-21T13:47:50.580Z,LTE,FALSE
234,15,34768,129501214,409,52,-88,,55.04904972,-7.2619861,6.43,1.96,219.5,43.35,2019-03-21T13:47:52.972Z,LTE,FALSE
234,15,34768,129501214,409,52,-88,,55.04870105,-7.26248506,4.29,1.12,226.4,54.61,2019-03-21T13:48:37.672Z,LTE,FALSE
234,15,34768,130029322,228,67,-73,,54.99804168,-7.31869288,8.58,0,0,50,2019-03-21T19:40:24.913Z,LTE,FALSE
234,15,34768,130029322,228,58,-82,,54.99835055,-7.31945437,8.58,3.19,280.9,51.32,2019-03-21T19:40:46.867Z,LTE,FALSE
234,15,34768,130029322,228,49,-91,,54.99862276,-7.32017372,11.79,7.31,328.7,56.09,2019-03-21T19:40:57.869Z,LTE,FALSE
234,15,34768,130029322,228,57,-83,,54.99903645,-7.32102946,18.22,7.14,303.7,53.97,2019-03-21T19:41:09.875Z,LTE,FALSE
234,15,34768,130029342,230,59,-81,,54.99903645,-7.32102946,18.22,7.14,303.7,53.97,2019-03-21T19:41:13.548Z,LTE,FALSE
234,15,34768,130029342,230,61,-79,,54.9992518,-7.32166731,10.72,0,0,67.95,2019-03-21T19:41:23.857Z,LTE,FALSE
234,15,34768,129248778,423,60,-80,,54.99929768,-7.32170381,12.86,3.71,276.6,61.33,2019-03-21T19:45:03.753Z,LTE,FALSE
234,15,34768,129510430,192,45,-95,,54.99929768,-7.32170381,12.86,3.71,276.6,61.33,2019-03-21T19:47:11.720Z,LTE,FALSE
234,15,34768,129510430,192,45,-95,,55.02035472,-7.30877731,9.65,13.25,6,100.7,2019-03-21T19:47:45.909Z,LTE,FALSE
234,15,34768,129237534,110,29,-111,,55.02035472,-7.30877731,9.65,13.25,6,100.7,2019-03-21T19:47:50.118Z,LTE,FALSE
234,15,34768,130626846,19,21,-119,,55.02035472,-7.30877731,9.65,13.25,6,100.7,2019-03-21T19:51:17.149Z,LTE,FALSE
234,15,34768,130626846,19,21,-119,,55.03421775,-7.28525266,10.72,15.7,51.3,91.78,2019-03-21T19:51:17.828Z,LTE,FALSE
234,15,34768,130626846,19,21,-119,,55.0347969,-7.28396777,4.29,16.27,51.9,109,2019-03-21T19:51:23.855Z,LTE,FALSE
234,15,34768,130626846,19,19,-121,,55.03516834,-7.2831587,5.36,15.97,50.8,105.23,2019-03-21T19:51:27.854Z,LTE,FALSE
234,15,34768,130626846,19,19,-121,,55.03553932,-7.28240853,6.43,15.14,50.8,100.22,2019-03-21T19:51:31.857Z,LTE,FALSE
234,15,34768,130626846,19,19,-121,,55.03593345,-7.28167466,6.43,15.18,47,98,2019-03-21T19:51:35.826Z,LTE,FALSE
234,15,34768,130626846,19,27,-113,,55.03633026,-7.28099242,7.5,16.02,42.6,98.08,2019-03-21T19:51:39.838Z,LTE,FALSE
234,15,34768,130626846,19,27,-113,,55.03673506,-7.28033705,11.79,15.33,43.9,104.14,2019-03-21T19:51:43.841Z,LTE,FALSE
234,15,34768,130626846,19,21,-119,,55.0371256,-7.27963516,6.43,16.2,43.7,103.19,2019-03-21T19:51:47.846Z,LTE,FALSE
234,15,34768,130626846,19,21,-119,,55.03753894,-7.27895237,4.29,15.65,44.1,104.75,2019-03-21T19:51:51.831Z,LTE,FALSE
234,15,34768,130626846,19,21,-119,,55.03785819,-7.27844014,3.22,15.81,42.3,102.37,2019-03-21T19:51:54.885Z,LTE,FALSE
234,15,34768,130626846,19,24,-116,,55.03830759,-7.27788639,4.29,15.22,29.8,97.98,2019-03-21T19:51:58.857Z,LTE,FALSE
234,15,34768,130626846,19,24,-116,,55.03870891,-7.27760553,4.29,15.46,20.5,98.06,2019-03-21T19:52:01.888Z,LTE,FALSE
234,15,34768,130626846,19,35,-105,,55.03951232,-7.27739513,3.22,15.78,6.2,97.91,2019-03-21T19:52:07.860Z,LTE,FALSE
234,15,34768,130626846,19,35,-105,,55.04022224,-7.27724441,4.29,16.29,7.6,95.98,2019-03-21T19:52:12.879Z,LTE,FALSE
234,15,34768,130626846,19,35,-105,,55.04073956,-7.27703378,3.22,14.65,19.3,96.15,2019-03-21T19:52:16.895Z,LTE,FALSE
234,15,34768,130626846,19,44,-96,,55.04119871,-7.27665208,4.29,12.87,29.1,96.42,2019-03-21T19:52:20.863Z,LTE,FALSE
234,15,34768,130626846,19,44,-96,,55.04156713,-7.27627777,4.29,7.87,31.4,96.33,2019-03-21T19:52:25.868Z,LTE,FALSE
